L,O,1
1601.59,-9.39,-34.31
1601.6,-9.41,-34.32
1601.61,-9.39,-34.36
1601.62,-9.37,-34.39
1601.63,-9.37,-34.41
1601.64,-9.37,-34.43
1601.65,-9.37,-34.45
1601.66,-9.37,-34.47
1601.67,-9.36,-34.49
1601.68,-9.37,-34.53
1601.69,-9.37,-34.53
1601.7,-9.37,-34.59
1601.71,-9.36,-34.58
1601.72,-9.36,-34.56
1601.73,-9.34,-34.7
1601.74,-9.34,-34.62
1601.75,-9.34,-34.63
1601.76,-9.34,-34.66
1601.77,-9.34,-34.63
1601.78,-9.34,-34.63
1601.79,-9.35,-34.58
1601.8,-9.36,-34.57
1601.81,-9.34,-34.53
1601.82,-9.37,-34.55
1601.83,-9.37,-34.56
1601.84,-9.35,-34.57
1601.85,-9.36,-34.59
1601.86,-9.36,-34.72
1601.87,-9.37,-34.66
1601.88,-9.37,-34.73
1601.89,-9.37,-34.76
1601.9,-9.37,-34.78
1601.91,-9.38,-34.85
1601.92,-9.38,-34.87
1601.93,-9.39,-34.93
1601.94,-9.39,-34.92
1601.95,-9.41,-34.86
1601.96,-9.4,-34.87
1601.97,-9.41,-34.9
1601.98,-9.41,-34.88
1601.99,-9.42,-34.84
1602.0,-9.41,-34.86
1602.01,-9.41,-34.85
1602.02,-9.41,-34.87
1602.03,-9.43,-34.88
1602.04,-9.44,-34.83
1602.05,-9.43,-34.89
1602.06,-9.44,-34.84
1602.07,-9.43,-34.91
1602.08,-9.44,-34.95
1602.09,-9.46,-34.93
1602.1,-9.46,-34.91
1602.11,-9.47,-34.97
1602.12,-9.49,-34.92
1602.13,-9.49,-34.92
1602.14,-9.51,-34.92
1602.15,-9.51,-34.96
1602.16,-9.53,-34.96
1602.17,-9.57,-35.05
1602.18,-9.57,-35.01
1602.19,-9.56,-35.04
1602.2,-9.58,-35.01
1602.21,-9.58,-35.08
1602.22,-9.6,-34.98
1602.23,-9.58,-35.02
1602.24,-9.59,-35.01
1602.25,-9.58,-35.03
1602.26,-9.58,-35.01
1602.27,-9.58,-35.04
1602.28,-9.56,-35.1
1602.29,-9.56,-35.11
1602.3,-9.54,-35.21
1602.31,-9.52,-35.25
1602.32,-9.49,-35.25
1602.33,-9.51,-35.22
1602.34,-9.51,-35.23
1602.35,-9.5,-35.21
1602.36,-9.49,-35.25
1602.37,-9.48,-35.19
1602.38,-9.47,-35.1
1602.39,-9.47,-35.09
1602.4,-9.47,-35.05
1602.41,-9.46,-35.06
1602.42,-9.46,-35.04
1602.43,-9.44,-35.03
1602.44,-9.44,-35.01
1602.45,-9.44,-35.04
1602.46,-9.44,-35.04
1602.47,-9.44,-35.13
1602.48,-9.44,-35.12
1602.49,-9.44,-35.19
1602.5,-9.44,-35.23
1602.51,-9.44,-35.26
1602.52,-9.42,-35.36
1602.53,-9.41,-35.39
1602.54,-9.4,-35.47
1602.55,-9.38,-35.48
1602.56,-9.37,-35.5
1602.57,-9.37,-35.49
1602.58,-9.37,-35.52
1602.59,-9.37,-35.52
1602.6,-9.37,-35.54
1602.61,-9.37,-35.53
1602.62,-9.37,-35.54
1602.63,-9.36,-35.58
1602.64,-9.34,-35.5
1602.65,-9.37,-35.45
1602.66,-9.37,-35.44
1602.67,-9.37,-35.42
1602.68,-9.36,-35.41
1602.69,-9.34,-35.39
1602.7,-9.36,-35.39
1602.71,-9.37,-35.39
1602.72,-9.37,-35.39
1602.73,-9.37,-35.46
1602.74,-9.37,-35.51
1602.75,-9.37,-35.54
1602.76,-9.37,-35.59
1602.77,-9.37,-35.65
1602.78,-9.39,-35.71
1602.79,-9.39,-35.72
1602.8,-9.38,-35.71
1602.81,-9.38,-35.71
1602.82,-9.37,-35.73
1602.83,-9.37,-35.68
1602.84,-9.37,-35.67
1602.85,-9.41,-35.62
1602.86,-9.41,-35.58
1602.87,-9.39,-35.62
1602.88,-9.38,-35.59
1602.89,-9.4,-35.55
1602.9,-9.41,-35.59
1602.91,-9.41,-35.56
1602.92,-9.41,-35.53
1602.93,-9.41,-35.51
1602.94,-9.43,-35.56
1602.95,-9.44,-35.55
1602.96,-9.44,-35.54
1602.97,-9.44,-35.52
1602.98,-9.48,-35.56
1602.99,-9.48,-35.5
1603.0,-9.49,-35.54
1603.01,-9.48,-35.53
1603.02,-9.5,-35.57
1603.03,-9.51,-35.59
1603.04,-9.51,-35.62
1603.05,-9.51,-35.6
1603.06,-9.53,-35.62
1603.07,-9.57,-35.65
1603.08,-9.58,-35.68
1603.09,-9.57,-35.73
1603.1,-9.56,-35.73
1603.11,-9.56,-35.78
1603.12,-9.58,-35.73
1603.13,-9.58,-35.84
1603.14,-9.58,-35.85
1603.15,-9.59,-35.87
1603.16,-9.59,-35.97
1603.17,-9.57,-35.96
1603.18,-9.56,-36.08
1603.19,-9.55,-36.08
1603.2,-9.57,-36.12
1603.21,-9.57,-36.16
1603.22,-9.56,-36.18
1603.23,-9.54,-36.15
1603.24,-9.53,-36.11
1603.25,-9.53,-36.13
1603.26,-9.51,-35.99
1603.27,-9.53,-35.98
1603.28,-9.52,-35.89
1603.29,-9.51,-35.88
1603.3,-9.51,-35.85
1603.31,-9.5,-35.8
1603.32,-9.51,-35.82
1603.33,-9.49,-35.92
1603.34,-9.49,-35.88
1603.35,-9.48,-36.0
1603.36,-9.47,-35.97
1603.37,-9.45,-36.02
1603.38,-9.44,-36.05
1603.39,-9.43,-36.16
1603.4,-9.44,-36.09
1603.41,-9.44,-36.16
1603.42,-9.43,-36.21
1603.43,-9.41,-36.21
1603.44,-9.41,-36.23
1603.45,-9.4,-36.25
1603.46,-9.39,-36.21
1603.47,-9.39,-36.23
1603.48,-9.39,-36.24
1603.49,-9.37,-36.18
1603.5,-9.38,-36.14
1603.51,-9.38,-36.12
1603.52,-9.37,-36.11
1603.53,-9.39,-36.12
1603.54,-9.37,-36.03
1603.55,-9.39,-35.93
1603.56,-9.37,-35.92
1603.57,-9.37,-35.94
1603.58,-9.37,-35.95
1603.59,-9.37,-35.98
1603.6,-9.37,-36.1
1603.61,-9.37,-36.1
1603.62,-9.37,-36.16
1603.63,-9.37,-36.22
1603.64,-9.37,-36.28
1603.65,-9.37,-36.35
1603.66,-9.39,-36.37
1603.67,-9.38,-36.37
1603.68,-9.37,-36.41
1603.69,-9.38,-36.4
1603.7,-9.39,-36.33
1603.71,-9.37,-36.31
1603.72,-9.37,-36.36
1603.73,-9.37,-36.38
1603.74,-9.37,-36.45
1603.75,-9.39,-36.41
1603.76,-9.39,-36.48
1603.77,-9.39,-36.54
1603.78,-9.39,-36.57
1603.79,-9.39,-36.58
1603.8,-9.39,-36.64
1603.81,-9.39,-36.62
1603.82,-9.41,-36.7
1603.83,-9.41,-36.76
1603.84,-9.43,-36.62
1603.85,-9.44,-36.6
1603.86,-9.44,-36.56
1603.87,-9.44,-36.59
1603.88,-9.46,-36.59
1603.89,-9.44,-36.68
1603.9,-9.46,-36.47
1603.91,-9.48,-36.57
1603.92,-9.49,-36.56
1603.93,-9.5,-36.55
1603.94,-9.51,-36.61
1603.95,-9.51,-36.62
1603.96,-9.51,-36.66
1603.97,-9.51,-36.67
1603.98,-9.53,-36.69
1603.99,-9.54,-36.78
1604.0,-9.54,-36.85
1604.01,-9.53,-36.86
1604.02,-9.53,-36.93
1604.03,-9.56,-36.98
1604.04,-9.56,-36.98
1604.05,-9.57,-37.03
1604.06,-9.58,-37.07
1604.07,-9.58,-37.06
1604.08,-9.58,-37.02
1604.09,-9.58,-36.99
1604.1,-9.58,-36.96
1604.11,-9.58,-36.89
1604.12,-9.58,-36.92
1604.13,-9.58,-36.78
1604.14,-9.58,-36.74
1604.15,-9.59,-36.68
1604.16,-9.58,-36.63
1604.17,-9.58,-36.56
1604.18,-9.58,-36.61
1604.19,-9.56,-36.69
1604.2,-9.55,-36.77
1604.21,-9.54,-36.83
1604.22,-9.52,-36.88
1604.23,-9.51,-36.97
1604.24,-9.51,-37.07
1604.25,-9.51,-37.2
1604.26,-9.46,-37.26
1604.27,-9.45,-37.29
1604.28,-9.44,-37.3
1604.29,-9.44,-37.38
1604.3,-9.44,-37.4
1604.31,-9.44,-37.36
1604.32,-9.41,-37.38
1604.33,-9.41,-37.34
1604.34,-9.42,-37.37
1604.35,-9.41,-37.32
1604.36,-9.42,-37.27
1604.37,-9.41,-37.22
1604.38,-9.39,-37.21
1604.39,-9.39,-37.2
1604.4,-9.38,-37.18
1604.41,-9.39,-37.23
1604.42,-9.37,-37.23
1604.43,-9.37,-37.22
1604.44,-9.39,-37.22
1604.45,-9.38,-37.28
1604.46,-9.37,-37.25
1604.47,-9.37,-37.29
1604.48,-9.37,-37.34
1604.49,-9.37,-37.41
1604.5,-9.37,-37.45
1604.51,-9.37,-37.49
1604.52,-9.36,-37.56
1604.53,-9.36,-37.56
1604.54,-9.37,-37.55
1604.55,-9.37,-37.54
1604.56,-9.37,-37.49
1604.57,-9.37,-37.47
1604.58,-9.37,-37.49
1604.59,-9.37,-37.5
1604.6,-9.37,-37.41
1604.61,-9.37,-37.57
1604.62,-9.37,-37.55
1604.63,-9.37,-37.58
1604.64,-9.37,-37.63
1604.65,-9.37,-37.64
1604.66,-9.39,-37.64
1604.67,-9.39,-37.71
1604.68,-9.39,-37.76
1604.69,-9.41,-37.71
1604.7,-9.41,-37.74
1604.71,-9.43,-37.74
1604.72,-9.44,-37.61
1604.73,-9.44,-37.63
1604.74,-9.44,-37.57
1604.75,-9.44,-37.58
1604.76,-9.44,-37.58
1604.77,-9.44,-37.53
1604.78,-9.44,-37.49
1604.79,-9.46,-37.54
1604.8,-9.44,-37.66
1604.81,-9.44,-37.65
1604.82,-9.46,-37.68
1604.83,-9.47,-37.7
1604.84,-9.47,-37.82
1604.85,-9.47,-37.93
1604.86,-9.48,-37.97
1604.87,-9.46,-38.06
1604.88,-9.46,-38.16
1604.89,-9.48,-38.15
1604.9,-9.51,-38.22
1604.91,-9.53,-38.28
1604.92,-9.55,-38.3
1604.93,-9.53,-38.33
1604.94,-9.56,-38.3
1604.95,-9.58,-38.3
1604.96,-9.58,-38.34
1604.97,-9.62,-38.16
1604.98,-9.62,-38.12
1604.99,-9.6,-38.07
1605.0,-9.6,-38.02
1605.01,-9.61,-37.93
1605.02,-9.6,-37.8
1605.03,-9.63,-37.84
1605.04,-9.6,-37.74
1605.05,-9.58,-37.76
1605.06,-9.58,-37.83
1605.07,-9.57,-37.86
1605.08,-9.55,-37.96
1605.09,-9.55,-38.07
1605.1,-9.53,-38.18
1605.11,-9.53,-38.28
1605.12,-9.52,-38.36
1605.13,-9.51,-38.42
1605.14,-9.5,-38.46
1605.15,-9.49,-38.57
1605.16,-9.51,-38.54
1605.17,-9.49,-38.56
1605.18,-9.47,-38.55
1605.19,-9.46,-38.52
1605.2,-9.46,-38.49
1605.21,-9.45,-38.52
1605.22,-9.44,-38.47
1605.23,-9.44,-38.41
1605.24,-9.44,-38.37
1605.25,-9.44,-38.42
1605.26,-9.44,-38.4
1605.27,-9.44,-38.35
1605.28,-9.43,-38.34
1605.29,-9.43,-38.34
1605.3,-9.44,-38.33
1605.31,-9.44,-38.31
1605.32,-9.42,-38.42
1605.33,-9.43,-38.31
1605.34,-9.41,-38.38
1605.35,-9.41,-38.39
1605.36,-9.4,-38.45
1605.37,-9.38,-38.42
1605.38,-9.37,-38.48
1605.39,-9.37,-38.54
1605.4,-9.37,-38.4
1605.41,-9.37,-38.5
1605.42,-9.37,-38.49
1605.43,-9.37,-38.49
1605.44,-9.37,-38.46
1605.45,-9.37,-38.52
1605.46,-9.37,-38.51
1605.47,-9.38,-38.55
1605.48,-9.39,-38.61
1605.49,-9.38,-38.64
1605.5,-9.39,-38.71
1605.51,-9.39,-38.7
1605.52,-9.39,-38.8
1605.53,-9.39,-38.89
1605.54,-9.41,-38.87
1605.55,-9.4,-38.87
1605.56,-9.4,-38.92
1605.57,-9.4,-38.9
1605.58,-9.41,-38.86
1605.59,-9.41,-38.85
1605.6,-9.41,-38.78
1605.61,-9.43,-38.7
1605.62,-9.42,-38.72
1605.63,-9.4,-38.7
1605.64,-9.4,-38.6
1605.65,-9.41,-38.56
1605.66,-9.41,-38.61
1605.67,-9.42,-38.6
1605.68,-9.41,-38.65
1605.69,-9.43,-38.71
1605.7,-9.43,-38.79
1605.71,-9.44,-38.86
1605.72,-9.44,-38.93
1605.73,-9.44,-38.97
1605.74,-9.46,-38.95
1605.75,-9.49,-39.07
1605.76,-9.49,-39.09
1605.77,-9.5,-39.15
1605.78,-9.51,-39.18
1605.79,-9.51,-39.14
1605.8,-9.51,-39.11
1605.81,-9.53,-39.13
1605.82,-9.55,-39.07
1605.83,-9.56,-39.05
1605.84,-9.55,-39.04
1605.85,-9.57,-38.98
1605.86,-9.58,-38.92
1605.87,-9.58,-38.9
1605.88,-9.58,-38.92
1605.89,-9.58,-38.82
1605.9,-9.58,-38.77
1605.91,-9.57,-38.83
1605.92,-9.57,-38.88
1605.93,-9.58,-38.84
1605.94,-9.59,-38.92
1605.95,-9.6,-38.99
1605.96,-9.58,-39.03
1605.97,-9.58,-39.06
1605.98,-9.58,-39.14
1605.99,-9.58,-39.17
1606.0,-9.57,-39.23
1606.01,-9.55,-39.25
1606.02,-9.53,-39.24
1606.03,-9.53,-39.2
1606.04,-9.54,-39.18
1606.05,-9.56,-39.18
1606.06,-9.54,-39.14
1606.07,-9.53,-39.13
1606.08,-9.51,-39.12
1606.09,-9.53,-39.08
1606.1,-9.53,-39.06
1606.11,-9.51,-39.12
1606.12,-9.51,-39.14
1606.13,-9.49,-39.16
1606.14,-9.48,-39.21
1606.15,-9.48,-39.2
1606.16,-9.46,-39.26
1606.17,-9.46,-39.3
1606.18,-9.44,-39.31
1606.19,-9.44,-39.29
1606.2,-9.43,-39.35
1606.21,-9.43,-39.31
1606.22,-9.41,-39.33
1606.23,-9.42,-39.32
1606.24,-9.42,-39.32
1606.25,-9.38,-39.37
1606.26,-9.39,-39.38
1606.27,-9.38,-39.41
1606.28,-9.39,-39.38
1606.29,-9.4,-39.4
1606.3,-9.39,-39.31
1606.31,-9.37,-39.37
1606.32,-9.37,-39.58
1606.33,-9.38,-39.44
1606.34,-9.39,-39.5
1606.35,-9.39,-39.5
1606.36,-9.39,-39.55
1606.37,-9.41,-39.55
1606.38,-9.39,-39.57
1606.39,-9.41,-39.62
1606.4,-9.39,-39.64
1606.41,-9.4,-39.68
1606.42,-9.41,-39.65
1606.43,-9.41,-39.69
1606.44,-9.41,-39.68
1606.45,-9.43,-39.59
1606.46,-9.41,-39.59
1606.47,-9.41,-39.56
1606.48,-9.43,-39.46
1606.49,-9.43,-39.41
1606.5,-9.41,-39.37
1606.51,-9.42,-39.33
1606.52,-9.43,-39.3
1606.53,-9.43,-39.34
1606.54,-9.43,-39.35
1606.55,-9.43,-39.38
1606.56,-9.43,-39.46
1606.57,-9.43,-39.48
1606.58,-9.43,-39.62
1606.59,-9.43,-39.66
1606.6,-9.44,-39.7
1606.61,-9.44,-39.81
1606.62,-9.44,-39.87
1606.63,-9.44,-39.9
1606.64,-9.45,-39.91
1606.65,-9.46,-39.89
1606.66,-9.47,-39.9
1606.67,-9.49,-39.89
1606.68,-9.51,-39.88
1606.69,-9.51,-39.83
1606.7,-9.51,-39.81
1606.71,-9.51,-39.77
1606.72,-9.51,-39.75
1606.73,-9.54,-39.67
1606.74,-9.55,-39.62
1606.75,-9.58,-39.58
1606.76,-9.56,-39.61
1606.77,-9.56,-39.64
1606.78,-9.57,-39.57
1606.79,-9.57,-39.59
1606.8,-9.58,-39.61
1606.81,-9.6,-39.64
1606.82,-9.58,-39.67
1606.83,-9.58,-39.73
1606.84,-9.59,-39.85
1606.85,-9.6,-39.89
1606.86,-9.61,-39.98
1606.87,-9.61,-40.06
1606.88,-9.58,-40.09
1606.89,-9.6,-40.07
1606.9,-9.6,-40.07
1606.91,-9.6,-40.07
1606.92,-9.6,-40.07
1606.93,-9.6,-40.02
1606.94,-9.58,-39.95
1606.95,-9.58,-40.01
1606.96,-9.58,-39.9
1606.97,-9.58,-39.93
1606.98,-9.58,-39.88
1606.99,-9.58,-39.92
1607.0,-9.56,-39.95
1607.01,-9.53,-40.06
1607.02,-9.51,-39.94
1607.03,-9.49,-40.04
1607.04,-9.51,-39.9
1607.05,-9.51,-39.97
1607.06,-9.5,-39.9
1607.07,-9.49,-39.88
1607.08,-9.47,-39.87
1607.09,-9.45,-39.85
1607.1,-9.44,-39.75
1607.11,-9.46,-39.88
1607.12,-9.44,-39.81
1607.13,-9.44,-39.78
1607.14,-9.43,-39.82
1607.15,-9.42,-39.86
1607.16,-9.44,-39.86
1607.17,-9.44,-39.9
1607.18,-9.44,-39.82
1607.19,-9.44,-39.95
1607.2,-9.43,-40.0
1607.21,-9.43,-40.04
1607.22,-9.44,-40.1
1607.23,-9.44,-40.1
1607.24,-9.43,-40.17
1607.25,-9.44,-40.16
1607.26,-9.42,-40.32
1607.27,-9.41,-40.24
1607.28,-9.43,-40.23
1607.29,-9.43,-40.3
1607.3,-9.43,-40.29
1607.31,-9.41,-40.28
1607.32,-9.43,-40.23
1607.33,-9.41,-40.19
1607.34,-9.41,-40.15
1607.35,-9.43,-40.07
1607.36,-9.43,-39.97
1607.37,-9.43,-39.93
1607.38,-9.41,-39.93
1607.39,-9.41,-39.9
1607.4,-9.41,-39.86
1607.41,-9.42,-40.0
1607.42,-9.42,-40.07
1607.43,-9.44,-40.06
1607.44,-9.44,-40.16
1607.45,-9.44,-40.21
1607.46,-9.44,-40.42
1607.47,-9.44,-40.49
1607.48,-9.43,-40.61
1607.49,-9.44,-40.68
1607.5,-9.44,-40.68
1607.51,-9.45,-40.76
1607.52,-9.46,-40.66
1607.53,-9.47,-40.69
1607.54,-9.48,-40.65
1607.55,-9.51,-40.61
1607.56,-9.49,-40.57
1607.57,-9.49,-40.47
1607.58,-9.5,-40.43
1607.59,-9.51,-40.38
1607.6,-9.5,-40.36
1607.61,-9.51,-40.23
1607.62,-9.51,-40.32
1607.63,-9.52,-40.18
1607.64,-9.53,-40.22
1607.65,-9.52,-40.18
1607.66,-9.52,-40.1
1607.67,-9.54,-40.08
1607.68,-9.55,-40.18
1607.69,-9.58,-40.22
1607.7,-9.58,-40.24
1607.71,-9.58,-40.31
1607.72,-9.59,-40.35
1607.73,-9.61,-40.33
1607.74,-9.63,-40.33
1607.75,-9.65,-40.44
1607.76,-9.65,-40.45
1607.77,-9.65,-40.51
1607.78,-9.61,-40.44
1607.79,-9.63,-40.45
1607.8,-9.65,-40.46
1607.81,-9.65,-40.5
1607.82,-9.64,-40.43
1607.83,-9.65,-40.45
1607.84,-9.61,-40.48
1607.85,-9.6,-40.64
1607.86,-9.61,-40.51
1607.87,-9.6,-40.53
1607.88,-9.59,-40.67
1607.89,-9.58,-40.69
1607.9,-9.55,-40.71
1607.91,-9.55,-40.65
1607.92,-9.55,-40.58
1607.93,-9.53,-40.61
1607.94,-9.51,-40.57
1607.95,-9.5,-40.55
1607.96,-9.49,-40.43
1607.97,-9.51,-40.45
1607.98,-9.51,-40.37
1607.99,-9.51,-40.38
1608.0,-9.49,-40.43
1608.01,-9.48,-40.39
1608.02,-9.47,-40.39
1608.03,-9.46,-40.4
1608.04,-9.46,-40.53
1608.05,-9.49,-40.65
1608.06,-9.48,-40.68
1608.07,-9.46,-40.8
1608.08,-9.44,-40.89
1608.09,-9.44,-40.89
1608.1,-9.44,-40.99
1608.11,-9.46,-41.06
1608.12,-9.46,-41.09
1608.13,-9.44,-41.19
1608.14,-9.42,-41.2
1608.15,-9.41,-41.21
1608.16,-9.43,-41.21
1608.17,-9.43,-41.15
1608.18,-9.43,-41.07
1608.19,-9.43,-41.04
1608.2,-9.41,-40.94
1608.21,-9.41,-40.78
1608.22,-9.4,-40.75
1608.23,-9.41,-40.64
1608.24,-9.41,-40.56
1608.25,-9.41,-40.53
1608.26,-9.39,-40.46
1608.27,-9.41,-40.49
1608.28,-9.41,-40.46
1608.29,-9.41,-40.51
1608.3,-9.41,-40.54
1608.31,-9.43,-40.65
1608.32,-9.42,-40.71
1608.33,-9.41,-40.84
1608.34,-9.44,-40.86
1608.35,-9.43,-41.04
1608.36,-9.43,-40.99
1608.37,-9.44,-41.11
1608.38,-9.43,-41.19
1608.39,-9.43,-41.11
1608.4,-9.44,-41.03
1608.41,-9.44,-41.1
1608.42,-9.44,-41.02
1608.43,-9.44,-41.01
1608.44,-9.44,-40.97
1608.45,-9.44,-40.99
1608.46,-9.44,-41.0
1608.47,-9.44,-40.94
1608.48,-9.44,-40.93
1608.49,-9.44,-40.97
1608.5,-9.43,-40.99
1608.51,-9.45,-40.95
1608.52,-9.47,-41.02
1608.53,-9.49,-41.01
1608.54,-9.48,-41.0
1608.55,-9.48,-41.08
1608.56,-9.48,-41.04
1608.57,-9.51,-41.02
1608.58,-9.53,-41.1
1608.59,-9.55,-41.13
1608.6,-9.55,-41.11
1608.61,-9.57,-41.12
1608.62,-9.59,-41.16
1608.63,-9.6,-41.18
1608.64,-9.63,-41.23
1608.65,-9.65,-41.14
1608.66,-9.63,-41.17
1608.67,-9.64,-41.15
1608.68,-9.64,-41.18
1608.69,-9.64,-41.21
1608.7,-9.67,-41.18
1608.71,-9.67,-41.23
1608.72,-9.63,-41.28
1608.73,-9.63,-41.24
1608.74,-9.61,-41.31
1608.75,-9.62,-41.35
1608.76,-9.62,-41.33
1608.77,-9.6,-41.33
1608.78,-9.58,-41.28
1608.79,-9.58,-41.38
1608.8,-9.58,-41.31
1608.81,-9.59,-41.25
1608.82,-9.58,-41.22
1608.83,-9.57,-41.14
1608.84,-9.54,-41.14
1608.85,-9.54,-41.08
1608.86,-9.55,-41.07
1608.87,-9.56,-40.97
1608.88,-9.54,-41.04
1608.89,-9.53,-41.01
1608.9,-9.52,-40.99
1608.91,-9.51,-41.02
1608.92,-9.51,-41.06
1608.93,-9.51,-41.11
1608.94,-9.51,-41.16
1608.95,-9.49,-41.17
1608.96,-9.47,-41.25
1608.97,-9.44,-41.26
1608.98,-9.44,-41.3
1608.99,-9.46,-41.38
1609.0,-9.46,-41.33
1609.01,-9.44,-41.35
1609.02,-9.44,-41.4
1609.03,-9.43,-41.35
1609.04,-9.43,-41.31
1609.05,-9.43,-41.33
1609.06,-9.41,-41.29
1609.07,-9.42,-41.29
1609.08,-9.41,-41.19
1609.09,-9.39,-41.22
1609.1,-9.41,-41.14
1609.11,-9.41,-41.17
1609.12,-9.42,-41.17
1609.13,-9.41,-41.16
1609.14,-9.41,-41.17
1609.15,-9.41,-41.22
1609.16,-9.41,-41.21
1609.17,-9.43,-41.24
1609.18,-9.43,-41.27
1609.19,-9.43,-41.34
1609.2,-9.42,-41.37
1609.21,-9.42,-41.5
1609.22,-9.41,-41.52
1609.23,-9.42,-41.53
1609.24,-9.42,-41.57
1609.25,-9.41,-41.56
1609.26,-9.41,-41.56
1609.27,-9.42,-41.51
1609.28,-9.41,-41.5
1609.29,-9.42,-41.47
1609.3,-9.43,-41.41
1609.31,-9.43,-41.38
1609.32,-9.44,-41.37
1609.33,-9.43,-41.31
1609.34,-9.43,-41.33
1609.35,-9.42,-41.31
1609.36,-9.42,-41.35
1609.37,-9.43,-41.4
1609.38,-9.43,-41.35
1609.39,-9.44,-41.42
1609.4,-9.44,-41.34
1609.41,-9.44,-41.37
1609.42,-9.44,-41.37
1609.43,-9.45,-41.41
1609.44,-9.46,-41.38
1609.45,-9.48,-41.38
1609.46,-9.48,-41.34
1609.47,-9.51,-41.36
1609.48,-9.52,-41.36
1609.49,-9.54,-41.31
1609.5,-9.56,-41.29
1609.51,-9.57,-41.3
1609.52,-9.57,-41.32
1609.53,-9.56,-41.38
1609.54,-9.58,-41.24
1609.55,-9.58,-41.32
1609.56,-9.6,-41.3
1609.57,-9.6,-41.34
1609.58,-9.59,-41.35
1609.59,-9.59,-41.37
1609.6,-9.6,-41.37
1609.61,-9.61,-41.37
1609.62,-9.64,-41.37
1609.63,-9.64,-41.4
1609.64,-9.61,-41.39
1609.65,-9.6,-41.49
1609.66,-9.61,-41.45
1609.67,-9.6,-41.43
1609.68,-9.65,-41.36
1609.69,-9.65,-41.3
1609.7,-9.65,-41.24
1609.71,-9.62,-41.23
1609.72,-9.6,-41.19
1609.73,-9.61,-41.14
1609.74,-9.63,-41.12
1609.75,-9.63,-41.12
1609.76,-9.63,-41.12
1609.77,-9.59,-41.2
1609.78,-9.58,-41.2
1609.79,-9.58,-41.23
1609.8,-9.57,-41.3
1609.81,-9.58,-41.39
1609.82,-9.54,-41.44
1609.83,-9.51,-41.53
1609.84,-9.51,-41.55
1609.85,-9.51,-41.57
1609.86,-9.49,-41.68
1609.87,-9.49,-41.8
1609.88,-9.49,-41.74
1609.89,-9.47,-41.59
1609.9,-9.46,-41.63
1609.91,-9.44,-41.55
1609.92,-9.44,-41.51
1609.93,-9.44,-41.51
1609.94,-9.44,-41.46
1609.95,-9.44,-41.45
1609.96,-9.44,-41.41
1609.97,-9.44,-41.36
1609.98,-9.44,-41.42
1609.99,-9.44,-41.34
1610.0,-9.44,-41.33
1610.01,-9.44,-41.37
1610.02,-9.44,-41.35
1610.03,-9.44,-41.39
1610.04,-9.44,-41.36
1610.05,-9.43,-41.42
1610.06,-9.42,-41.47
1610.07,-9.41,-41.5
1610.08,-9.43,-41.51
1610.09,-9.43,-41.57
1610.1,-9.43,-41.55
1610.11,-9.41,-41.58
1610.12,-9.41,-41.59
1610.13,-9.39,-41.58
1610.14,-9.41,-41.54
1610.15,-9.41,-41.53
1610.16,-9.42,-41.5
1610.17,-9.42,-41.47
1610.18,-9.41,-41.43
1610.19,-9.39,-41.43
1610.2,-9.41,-41.41
1610.21,-9.41,-41.42
1610.22,-9.41,-41.42
1610.23,-9.43,-41.41
1610.24,-9.44,-41.42
1610.25,-9.44,-41.45
1610.26,-9.44,-41.41
1610.27,-9.44,-41.45
1610.28,-9.44,-41.39
1610.29,-9.45,-41.41
1610.3,-9.47,-41.41
1610.31,-9.47,-41.42
1610.32,-9.48,-41.36
1610.33,-9.48,-41.42
1610.34,-9.48,-41.38
1610.35,-9.49,-41.42
1610.36,-9.5,-41.4
1610.37,-9.51,-41.4
1610.38,-9.51,-41.47
1610.39,-9.52,-41.47
1610.4,-9.52,-41.48
1610.41,-9.52,-41.53
1610.42,-9.51,-41.51
1610.43,-9.53,-41.49
1610.44,-9.53,-41.62
1610.45,-9.55,-41.76
1610.46,-9.55,-41.84
1610.47,-9.55,-41.77
1610.48,-9.57,-41.84
1610.49,-9.58,-41.97
1610.5,-9.58,-41.89
1610.51,-9.58,-41.88
1610.52,-9.63,-41.91
1610.53,-9.63,-41.84
1610.54,-9.64,-41.85
1610.55,-9.65,-41.92
1610.56,-9.65,-41.77
1610.57,-9.67,-41.67
1610.58,-9.67,-41.56
1610.59,-9.67,-41.5
1610.6,-9.69,-41.34
1610.61,-9.68,-41.37
1610.62,-9.65,-41.37
1610.63,-9.64,-41.36
1610.64,-9.65,-41.38
1610.65,-9.65,-41.41
1610.66,-9.61,-41.51
1610.67,-9.61,-41.45
1610.68,-9.6,-41.48
1610.69,-9.58,-41.64
1610.7,-9.58,-41.65
1610.71,-9.57,-41.71
1610.72,-9.55,-41.78
1610.73,-9.53,-41.86
1610.74,-9.53,-41.64
1610.75,-9.54,-41.91
1610.76,-9.54,-41.7
1610.77,-9.54,-41.64
1610.78,-9.52,-41.6
1610.79,-9.51,-41.6
1610.8,-9.48,-41.48
1610.81,-9.48,-41.48
1610.82,-9.49,-41.43
1610.83,-9.49,-41.48
1610.84,-9.48,-41.42
1610.85,-9.48,-41.39
1610.86,-9.46,-41.43
1610.87,-9.45,-41.43
1610.88,-9.44,-41.46
1610.89,-9.46,-41.41
1610.9,-9.46,-41.45
