L,O,1
1602.62,-9.36,-22.48
1602.63,-9.37,-22.5
1602.64,-9.37,-22.52
1602.65,-9.39,-22.5
1602.66,-9.38,-22.5
1602.67,-9.38,-22.52
1602.68,-9.39,-22.52
1602.69,-9.4,-22.52
1602.7,-9.42,-22.56
1602.71,-9.41,-22.56
1602.72,-9.41,-22.58
1602.73,-9.43,-22.51
1602.74,-9.43,-22.57
1602.75,-9.45,-22.58
1602.76,-9.45,-22.56
1602.77,-9.45,-22.57
1602.78,-9.46,-22.58
1602.79,-9.46,-22.54
1602.8,-9.46,-22.53
1602.81,-9.49,-22.57
1602.82,-9.48,-22.56
1602.83,-9.48,-22.57
1602.84,-9.48,-22.57
1602.85,-9.48,-22.54
1602.86,-9.51,-22.49
1602.87,-9.51,-22.52
1602.88,-9.5,-22.51
1602.89,-9.51,-22.5
1602.9,-9.51,-22.51
1602.91,-9.51,-22.52
1602.92,-9.51,-22.53
1602.93,-9.53,-22.52
1602.94,-9.56,-22.52
1602.95,-9.55,-22.52
1602.96,-9.56,-22.5
1602.97,-9.57,-22.49
1602.98,-9.58,-22.52
1602.99,-9.58,-22.51
1603.0,-9.58,-22.51
1603.01,-9.58,-22.54
1603.02,-9.58,-22.58
1603.03,-9.56,-22.56
1603.04,-9.55,-22.56
1603.05,-9.57,-22.61
1603.06,-9.57,-22.61
1603.07,-9.53,-22.61
1603.08,-9.53,-22.61
1603.09,-9.51,-22.62
1603.1,-9.49,-22.57
1603.11,-9.49,-22.61
1603.12,-9.48,-22.63
1603.13,-9.45,-22.62
1603.14,-9.44,-22.64
1603.15,-9.43,-22.66
1603.16,-9.44,-22.62
1603.17,-9.43,-22.63
1603.18,-9.43,-22.62
1603.19,-9.43,-22.64
1603.2,-9.41,-22.62
1603.21,-9.39,-22.59
1603.22,-9.39,-22.65
1603.23,-9.38,-22.6
1603.24,-9.39,-22.57
1603.25,-9.38,-22.62
1603.26,-9.38,-22.62
1603.27,-9.37,-22.58
1603.28,-9.37,-22.6
1603.29,-9.37,-22.58
1603.3,-9.37,-22.58
1603.31,-9.38,-22.56
1603.32,-9.38,-22.59
1603.33,-9.37,-22.57
1603.34,-9.37,-22.55
1603.35,-9.37,-22.58
1603.36,-9.37,-22.6
1603.37,-9.38,-22.62
1603.38,-9.39,-22.6
1603.39,-9.37,-22.62
1603.4,-9.36,-22.61
1603.41,-9.36,-22.6
1603.42,-9.37,-22.6
1603.43,-9.37,-22.6
1603.44,-9.37,-22.6
1603.45,-9.36,-22.63
1603.46,-9.36,-22.67
1603.47,-9.37,-22.65
1603.48,-9.37,-22.66
1603.49,-9.37,-22.68
1603.5,-9.37,-22.66
1603.51,-9.37,-22.64
1603.52,-9.37,-22.67
1603.53,-9.37,-22.68
1603.54,-9.39,-22.67
1603.55,-9.4,-22.69
1603.56,-9.39,-22.7
1603.57,-9.43,-22.65
1603.58,-9.41,-22.68
1603.59,-9.41,-22.67
1603.6,-9.43,-22.66
1603.61,-9.43,-22.68
1603.62,-9.43,-22.64
1603.63,-9.43,-22.64
1603.64,-9.43,-22.63
1603.65,-9.43,-22.62
1603.66,-9.44,-22.61
1603.67,-9.43,-22.65
1603.68,-9.44,-22.64
1603.69,-9.44,-22.65
1603.7,-9.44,-22.65
1603.71,-9.44,-22.63
1603.72,-9.45,-22.63
1603.73,-9.46,-22.67
1603.74,-9.47,-22.66
1603.75,-9.49,-22.66
1603.76,-9.51,-22.67
1603.77,-9.51,-22.69
1603.78,-9.53,-22.7
1603.79,-9.54,-22.73
1603.8,-9.53,-22.75
1603.81,-9.55,-22.74
1603.82,-9.57,-22.71
1603.83,-9.58,-22.74
1603.84,-9.59,-22.76
1603.85,-9.6,-22.74
1603.86,-9.61,-22.76
1603.87,-9.61,-22.77
1603.88,-9.61,-22.76
1603.89,-9.61,-22.77
1603.9,-9.6,-22.79
1603.91,-9.6,-22.78
1603.92,-9.58,-22.75
1603.93,-9.58,-22.71
1603.94,-9.57,-22.72
1603.95,-9.55,-22.73
1603.96,-9.55,-22.75
1603.97,-9.52,-22.78
1603.98,-9.51,-22.73
1603.99,-9.49,-22.72
1604.0,-9.49,-22.72
1604.01,-9.49,-22.72
1604.02,-9.49,-22.69
1604.03,-9.47,-22.73
1604.04,-9.47,-22.71
1604.05,-9.48,-22.67
1604.06,-9.46,-22.69
1604.07,-9.44,-22.69
1604.08,-9.46,-22.72
1604.09,-9.45,-22.69
1604.1,-9.44,-22.72
1604.11,-9.44,-22.74
1604.12,-9.43,-22.71
1604.13,-9.44,-22.72
1604.14,-9.44,-22.78
1604.15,-9.44,-22.77
1604.16,-9.44,-22.77
1604.17,-9.43,-22.78
1604.18,-9.43,-22.79
1604.19,-9.41,-22.76
1604.2,-9.43,-22.78
1604.21,-9.39,-22.82
1604.22,-9.39,-22.82
1604.23,-9.37,-22.82
1604.24,-9.37,-22.81
1604.25,-9.37,-22.8
1604.26,-9.36,-22.82
1604.27,-9.37,-22.77
1604.28,-9.36,-22.79
1604.29,-9.37,-22.82
1604.3,-9.36,-22.8
1604.31,-9.36,-22.86
1604.32,-9.37,-22.86
1604.33,-9.36,-22.82
1604.34,-9.36,-22.81
1604.35,-9.36,-22.79
1604.36,-9.37,-22.78
1604.37,-9.37,-22.75
1604.38,-9.37,-22.75
1604.39,-9.37,-22.74
1604.4,-9.37,-22.74
1604.41,-9.37,-22.79
1604.42,-9.37,-22.82
1604.43,-9.37,-22.76
1604.44,-9.39,-22.79
1604.45,-9.4,-22.79
1604.46,-9.39,-22.81
1604.47,-9.39,-22.75
1604.48,-9.38,-22.8
1604.49,-9.39,-22.76
1604.5,-9.4,-22.79
1604.51,-9.41,-22.74
1604.52,-9.42,-22.82
1604.53,-9.43,-22.84
1604.54,-9.43,-22.79
1604.55,-9.43,-22.87
1604.56,-9.44,-22.86
1604.57,-9.44,-22.84
1604.58,-9.43,-22.86
1604.59,-9.43,-22.87
1604.6,-9.44,-22.85
1604.61,-9.44,-22.86
1604.62,-9.46,-22.9
1604.63,-9.48,-22.89
1604.64,-9.5,-22.88
1604.65,-9.51,-22.89
1604.66,-9.5,-22.9
1604.67,-9.5,-22.89
1604.68,-9.51,-22.91
1604.69,-9.54,-22.91
1604.7,-9.56,-22.85
1604.71,-9.58,-22.85
1604.72,-9.56,-22.87
1604.73,-9.57,-22.89
1604.74,-9.58,-22.87
1604.75,-9.58,-22.91
1604.76,-9.59,-22.94
1604.77,-9.58,-22.89
1604.78,-9.58,-22.87
1604.79,-9.58,-22.9
1604.8,-9.58,-22.91
1604.81,-9.59,-22.88
1604.82,-9.61,-22.86
1604.83,-9.6,-22.89
1604.84,-9.58,-22.87
1604.85,-9.58,-22.9
1604.86,-9.57,-22.91
1604.87,-9.58,-22.87
1604.88,-9.57,-22.87
1604.89,-9.55,-22.85
1604.9,-9.53,-22.89
1604.91,-9.53,-22.9
1604.92,-9.53,-22.88
1604.93,-9.55,-22.9
1604.94,-9.55,-22.9
1604.95,-9.54,-22.9
1604.96,-9.52,-22.94
1604.97,-9.5,-22.97
1604.98,-9.49,-22.96
1604.99,-9.51,-22.93
1605.0,-9.51,-22.97
1605.01,-9.49,-22.96
1605.02,-9.47,-22.95
1605.03,-9.46,-22.96
1605.04,-9.45,-22.98
1605.05,-9.44,-22.97
1605.06,-9.44,-22.95
1605.07,-9.42,-22.96
1605.08,-9.41,-22.97
1605.09,-9.42,-22.97
1605.1,-9.41,-22.97
1605.11,-9.41,-22.93
1605.12,-9.41,-22.92
1605.13,-9.39,-22.98
1605.14,-9.37,-22.96
1605.15,-9.37,-22.94
1605.16,-9.37,-22.96
1605.17,-9.39,-22.97
1605.18,-9.38,-22.97
1605.19,-9.37,-22.93
1605.2,-9.37,-22.95
1605.21,-9.37,-22.95
1605.22,-9.37,-22.94
1605.23,-9.37,-22.95
1605.24,-9.37,-22.98
1605.25,-9.39,-22.97
1605.26,-9.41,-22.94
1605.27,-9.39,-23.0
1605.28,-9.39,-22.99
1605.29,-9.4,-22.97
1605.3,-9.41,-22.97
1605.31,-9.41,-22.98
1605.32,-9.41,-22.96
1605.33,-9.41,-22.96
1605.34,-9.39,-22.98
1605.35,-9.39,-23.01
1605.36,-9.39,-22.99
1605.37,-9.37,-23.01
1605.38,-9.37,-23.03
1605.39,-9.37,-23.03
1605.4,-9.37,-23.05
1605.41,-9.39,-23.06
1605.42,-9.39,-23.01
1605.43,-9.39,-22.99
1605.44,-9.4,-23.01
1605.45,-9.41,-23.01
1605.46,-9.42,-23.01
1605.47,-9.43,-23.02
1605.48,-9.44,-23.04
1605.49,-9.44,-23.04
1605.5,-9.45,-23.0
1605.51,-9.47,-23.01
1605.52,-9.48,-23.05
1605.53,-9.48,-23.01
1605.54,-9.49,-23.03
1605.55,-9.49,-23.03
1605.56,-9.51,-23.02
1605.57,-9.51,-23.03
1605.58,-9.51,-23.04
1605.59,-9.52,-23.05
1605.6,-9.53,-23.07
1605.61,-9.53,-23.08
1605.62,-9.54,-23.1
1605.63,-9.56,-23.08
1605.64,-9.55,-23.07
1605.65,-9.56,-23.08
1605.66,-9.57,-23.06
1605.67,-9.57,-23.04
1605.68,-9.58,-23.06
1605.69,-9.58,-23.12
1605.7,-9.58,-23.08
1605.71,-9.6,-23.09
1605.72,-9.6,-23.12
1605.73,-9.59,-23.14
1605.74,-9.58,-23.11
1605.75,-9.58,-23.1
1605.76,-9.58,-23.1
1605.77,-9.58,-23.12
1605.78,-9.59,-23.1
1605.79,-9.59,-23.14
1605.8,-9.59,-23.12
1605.81,-9.58,-23.11
1605.82,-9.57,-23.11
1605.83,-9.56,-23.12
1605.84,-9.56,-23.08
1605.85,-9.54,-23.12
1605.86,-9.53,-23.13
1605.87,-9.52,-23.09
1605.88,-9.5,-23.08
1605.89,-9.49,-23.06
1605.9,-9.51,-23.07
1605.91,-9.46,-23.07
1605.92,-9.44,-23.1
1605.93,-9.44,-23.08
1605.94,-9.43,-23.06
1605.95,-9.43,-23.08
1605.96,-9.43,-23.1
1605.97,-9.41,-23.08
1605.98,-9.39,-23.11
1605.99,-9.41,-23.12
1606.0,-9.41,-23.12
1606.01,-9.41,-23.13
1606.02,-9.41,-23.12
1606.03,-9.41,-23.17
1606.04,-9.42,-23.17
1606.05,-9.41,-23.12
1606.06,-9.41,-23.12
1606.07,-9.41,-23.17
1606.08,-9.42,-23.14
1606.09,-9.41,-23.15
1606.1,-9.41,-23.18
1606.11,-9.4,-23.18
1606.12,-9.39,-23.14
1606.13,-9.39,-23.22
1606.14,-9.41,-23.23
1606.15,-9.39,-23.18
1606.16,-9.38,-23.17
1606.17,-9.39,-23.21
1606.18,-9.38,-23.2
1606.19,-9.39,-23.18
1606.2,-9.37,-23.21
1606.21,-9.37,-23.16
1606.22,-9.37,-23.14
1606.23,-9.37,-23.18
1606.24,-9.37,-23.2
1606.25,-9.39,-23.21
1606.26,-9.39,-23.21
1606.27,-9.37,-23.21
1606.28,-9.38,-23.2
1606.29,-9.4,-23.15
1606.3,-9.4,-23.17
1606.31,-9.41,-23.17
1606.32,-9.41,-23.18
1606.33,-9.41,-23.19
1606.34,-9.43,-23.23
1606.35,-9.44,-23.18
1606.36,-9.43,-23.18
1606.37,-9.45,-23.2
1606.38,-9.45,-23.23
1606.39,-9.45,-23.19
1606.4,-9.46,-23.17
1606.41,-9.46,-23.2
1606.42,-9.44,-23.2
1606.43,-9.45,-23.21
1606.44,-9.46,-23.22
1606.45,-9.47,-23.23
1606.46,-9.48,-23.2
1606.47,-9.48,-23.2
1606.48,-9.46,-23.25
1606.49,-9.48,-23.2
1606.5,-9.51,-23.22
1606.51,-9.52,-23.24
1606.52,-9.54,-23.22
1606.53,-9.52,-23.23
1606.54,-9.52,-23.25
1606.55,-9.53,-23.27
1606.56,-9.55,-23.25
1606.57,-9.58,-23.21
1606.58,-9.59,-23.26
1606.59,-9.59,-23.24
1606.6,-9.59,-23.23
1606.61,-9.6,-23.23
1606.62,-9.61,-23.24
1606.63,-9.63,-23.22
1606.64,-9.62,-23.23
1606.65,-9.65,-23.21
1606.66,-9.62,-23.24
1606.67,-9.62,-23.23
1606.68,-9.61,-23.27
1606.69,-9.6,-23.26
1606.7,-9.6,-23.22
1606.71,-9.6,-23.22
1606.72,-9.58,-23.23
1606.73,-9.56,-23.24
1606.74,-9.55,-23.27
1606.75,-9.53,-23.28
1606.76,-9.53,-23.27
1606.77,-9.53,-23.27
1606.78,-9.51,-23.3
1606.79,-9.51,-23.25
1606.8,-9.49,-23.26
1606.81,-9.49,-23.26
1606.82,-9.49,-23.27
1606.83,-9.49,-23.26
1606.84,-9.49,-23.24
1606.85,-9.48,-23.24
1606.86,-9.47,-23.29
1606.87,-9.45,-23.28
1606.88,-9.44,-23.28
1606.89,-9.44,-23.3
1606.9,-9.44,-23.3
1606.91,-9.44,-23.3
1606.92,-9.44,-23.3
1606.93,-9.44,-23.3
1606.94,-9.43,-23.27
1606.95,-9.44,-23.27
1606.96,-9.43,-23.31
1606.97,-9.43,-23.3
1606.98,-9.41,-23.3
1606.99,-9.39,-23.35
1607.0,-9.39,-23.35
1607.01,-9.4,-23.34
1607.02,-9.4,-23.36
1607.03,-9.41,-23.35
1607.04,-9.4,-23.33
1607.05,-9.38,-23.32
1607.06,-9.37,-23.34
1607.07,-9.37,-23.36
1607.08,-9.37,-23.37
1607.09,-9.38,-23.37
1607.1,-9.39,-23.37
1607.11,-9.38,-23.37
1607.12,-9.37,-23.39
1607.13,-9.39,-23.41
1607.14,-9.39,-23.36
1607.15,-9.42,-23.36
1607.16,-9.41,-23.37
1607.17,-9.4,-23.37
1607.18,-9.4,-23.36
1607.19,-9.41,-23.37
1607.2,-9.42,-23.39
1607.21,-9.43,-23.37
1607.22,-9.44,-23.38
1607.23,-9.43,-23.4
1607.24,-9.43,-23.39
1607.25,-9.44,-23.35
1607.26,-9.44,-23.33
1607.27,-9.44,-23.37
1607.28,-9.44,-23.31
1607.29,-9.44,-23.34
1607.3,-9.44,-23.35
1607.31,-9.44,-23.36
1607.32,-9.44,-23.36
1607.33,-9.47,-23.35
1607.34,-9.45,-23.38
1607.35,-9.44,-23.38
1607.36,-9.44,-23.37
1607.37,-9.46,-23.36
1607.38,-9.46,-23.37
1607.39,-9.47,-23.36
1607.4,-9.5,-23.36
1607.41,-9.51,-23.37
1607.42,-9.51,-23.36
1607.43,-9.55,-23.38
1607.44,-9.55,-23.41
1607.45,-9.57,-23.39
1607.46,-9.58,-23.38
1607.47,-9.58,-23.42
1607.48,-9.59,-23.43
1607.49,-9.61,-23.4
1607.5,-9.63,-23.43
1607.51,-9.63,-23.41
1607.52,-9.64,-23.44
1607.53,-9.65,-23.42
1607.54,-9.64,-23.43
1607.55,-9.63,-23.43
1607.56,-9.63,-23.4
1607.57,-9.62,-23.41
1607.58,-9.63,-23.46
1607.59,-9.61,-23.4
1607.6,-9.6,-23.4
1607.61,-9.59,-23.43
1607.62,-9.59,-23.41
1607.63,-9.58,-23.39
1607.64,-9.58,-23.43
1607.65,-9.58,-23.45
1607.66,-9.58,-23.43
1607.67,-9.57,-23.39
1607.68,-9.56,-23.43
1607.69,-9.55,-23.42
1607.7,-9.55,-23.44
1607.71,-9.56,-23.42
1607.72,-9.55,-23.43
1607.73,-9.53,-23.39
1607.74,-9.51,-23.4
1607.75,-9.51,-23.45
1607.76,-9.51,-23.44
1607.77,-9.51,-23.44
1607.78,-9.51,-23.45
1607.79,-9.5,-23.45
1607.8,-9.48,-23.44
1607.81,-9.47,-23.44
1607.82,-9.47,-23.47
1607.83,-9.47,-23.45
1607.84,-9.46,-23.48
1607.85,-9.45,-23.5
1607.86,-9.44,-23.5
1607.87,-9.43,-23.48
1607.88,-9.43,-23.5
1607.89,-9.43,-23.52
1607.9,-9.42,-23.49
1607.91,-9.4,-23.49
1607.92,-9.38,-23.48
1607.93,-9.37,-23.46
1607.94,-9.39,-23.5
1607.95,-9.39,-23.5
1607.96,-9.39,-23.51
1607.97,-9.39,-23.5
1607.98,-9.39,-23.51
1607.99,-9.39,-23.53
1608.0,-9.39,-23.5
1608.01,-9.41,-23.48
1608.02,-9.41,-23.48
1608.03,-9.44,-23.49
1608.04,-9.41,-23.47
1608.05,-9.41,-23.47
1608.06,-9.41,-23.5
1608.07,-9.42,-23.51
1608.08,-9.44,-23.51
1608.09,-9.43,-23.54
1608.1,-9.42,-23.5
1608.11,-9.41,-23.48
1608.12,-9.42,-23.49
1608.13,-9.41,-23.51
1608.14,-9.43,-23.5
1608.15,-9.44,-23.48
1608.16,-9.43,-23.53
1608.17,-9.41,-23.54
1608.18,-9.41,-23.53
1608.19,-9.42,-23.53
1608.2,-9.44,-23.55
1608.21,-9.44,-23.58
1608.22,-9.44,-23.56
1608.23,-9.44,-23.53
1608.24,-9.44,-23.53
1608.25,-9.44,-23.54
1608.26,-9.44,-23.55
1608.27,-9.45,-23.57
1608.28,-9.47,-23.56
1608.29,-9.49,-23.53
1608.3,-9.48,-23.59
1608.31,-9.5,-23.58
1608.32,-9.51,-23.53
1608.33,-9.51,-23.54
1608.34,-9.52,-23.56
1608.35,-9.54,-23.53
1608.36,-9.53,-23.55
1608.37,-9.54,-23.56
1608.38,-9.53,-23.56
1608.39,-9.56,-23.51
1608.4,-9.58,-23.52
1608.41,-9.58,-23.54
1608.42,-9.59,-23.53
1608.43,-9.59,-23.53
1608.44,-9.58,-23.58
1608.45,-9.58,-23.51
1608.46,-9.58,-23.53
1608.47,-9.6,-23.57
1608.48,-9.6,-23.56
1608.49,-9.61,-23.58
1608.5,-9.6,-23.59
1608.51,-9.6,-23.6
1608.52,-9.6,-23.6
1608.53,-9.6,-23.58
1608.54,-9.6,-23.67
1608.55,-9.6,-23.63
1608.56,-9.6,-23.58
1608.57,-9.58,-23.65
1608.58,-9.58,-23.67
1608.59,-9.61,-23.61
1608.6,-9.61,-23.63
1608.61,-9.61,-23.67
1608.62,-9.61,-23.67
1608.63,-9.58,-23.63
1608.64,-9.56,-23.63
1608.65,-9.55,-23.67
1608.66,-9.56,-23.62
1608.67,-9.52,-23.63
1608.68,-9.51,-23.66
1608.69,-9.51,-23.69
1608.7,-9.49,-23.64
1608.71,-9.5,-23.66
1608.72,-9.5,-23.63
1608.73,-9.48,-23.61
1608.74,-9.46,-23.61
1608.75,-9.44,-23.57
1608.76,-9.44,-23.62
1608.77,-9.44,-23.58
1608.78,-9.44,-23.6
1608.79,-9.44,-23.6
1608.8,-9.44,-23.58
1608.81,-9.43,-23.59
1608.82,-9.41,-23.6
1608.83,-9.43,-23.59
1608.84,-9.43,-23.59
1608.85,-9.44,-23.61
1608.86,-9.43,-23.6
1608.87,-9.43,-23.57
1608.88,-9.4,-23.62
1608.89,-9.41,-23.65
1608.9,-9.44,-23.59
1608.91,-9.44,-23.63
1608.92,-9.44,-23.67
1608.93,-9.44,-23.68
1608.94,-9.42,-23.68
1608.95,-9.41,-23.69
1608.96,-9.42,-23.66
1608.97,-9.43,-23.73
1608.98,-9.42,-23.75
1608.99,-9.41,-23.7
1609.0,-9.42,-23.68
1609.01,-9.41,-23.69
1609.02,-9.41,-23.77
1609.03,-9.42,-23.75
1609.04,-9.44,-23.72
1609.05,-9.41,-23.75
1609.06,-9.41,-23.74
1609.07,-9.4,-23.69
1609.08,-9.42,-23.69
1609.09,-9.43,-23.72
1609.1,-9.44,-23.68
1609.11,-9.44,-23.65
1609.12,-9.44,-23.67
1609.13,-9.45,-23.68
1609.14,-9.46,-23.66
1609.15,-9.47,-23.7
1609.16,-9.48,-23.7
1609.17,-9.48,-23.67
1609.18,-9.48,-23.65
1609.19,-9.49,-23.66
1609.2,-9.51,-23.71
1609.21,-9.51,-23.65
1609.22,-9.51,-23.68
1609.23,-9.51,-23.74
1609.24,-9.51,-23.73
1609.25,-9.51,-23.71
1609.26,-9.5,-23.73
1609.27,-9.51,-23.74
1609.28,-9.53,-23.7
1609.29,-9.53,-23.72
1609.3,-9.53,-23.72
1609.31,-9.55,-23.71
1609.32,-9.55,-23.75
1609.33,-9.53,-23.81
1609.34,-9.58,-23.79
1609.35,-9.58,-23.79
1609.36,-9.58,-23.87
1609.37,-9.59,-23.89
1609.38,-9.61,-23.85
1609.39,-9.63,-23.86
1609.4,-9.65,-23.86
1609.41,-9.65,-23.86
1609.42,-9.65,-23.86
1609.43,-9.67,-23.86
1609.44,-9.66,-23.87
1609.45,-9.65,-23.88
1609.46,-9.66,-23.91
1609.47,-9.7,-23.9
1609.48,-9.69,-23.85
1609.49,-9.65,-23.83
1609.5,-9.67,-23.82
1609.51,-9.65,-23.83
1609.52,-9.63,-23.76
1609.53,-9.61,-23.79
1609.54,-9.6,-23.8
1609.55,-9.58,-23.8
1609.56,-9.56,-23.78
1609.57,-9.53,-23.79
1609.58,-9.55,-23.79
1609.59,-9.55,-23.79
1609.6,-9.54,-23.8
1609.61,-9.52,-23.81
1609.62,-9.5,-23.8
1609.63,-9.49,-23.8
1609.64,-9.49,-23.8
1609.65,-9.48,-23.84
1609.66,-9.49,-23.83
1609.67,-9.47,-23.86
1609.68,-9.46,-23.84
1609.69,-9.46,-23.86
1609.7,-9.46,-23.84
1609.71,-9.46,-23.88
1609.72,-9.44,-23.87
1609.73,-9.46,-23.83
1609.74,-9.44,-23.87
1609.75,-9.44,-23.86
1609.76,-9.45,-23.89
1609.77,-9.45,-23.91
1609.78,-9.44,-23.92
1609.79,-9.46,-23.9
1609.8,-9.44,-23.88
1609.81,-9.42,-23.89
1609.82,-9.42,-23.89
1609.83,-9.43,-23.85
1609.84,-9.43,-23.85
1609.85,-9.41,-23.86
1609.86,-9.43,-23.89
1609.87,-9.41,-23.84
1609.88,-9.41,-23.88
1609.89,-9.41,-23.9
1609.9,-9.42,-23.86
1609.91,-9.4,-23.91
1609.92,-9.42,-23.88
1609.93,-9.43,-23.87
1609.94,-9.44,-23.81
1609.95,-9.44,-23.9
1609.96,-9.45,-23.87
1609.97,-9.45,-23.86
1609.98,-9.45,-23.84
1609.99,-9.45,-23.88
1610.0,-9.44,-23.86
1610.01,-9.44,-23.9
1610.02,-9.46,-23.91
1610.03,-9.44,-23.9
1610.04,-9.44,-23.9
1610.05,-9.44,-23.9
1610.06,-9.45,-23.92
1610.07,-9.45,-23.93
1610.08,-9.46,-23.93
1610.09,-9.46,-23.93
1610.1,-9.44,-23.99
1610.11,-9.44,-23.96
1610.12,-9.45,-23.99
1610.13,-9.46,-24.02
1610.14,-9.47,-24.06
1610.15,-9.48,-23.98
1610.16,-9.49,-23.97
1610.17,-9.5,-24.02
1610.18,-9.51,-24.02
1610.19,-9.51,-24.02
1610.2,-9.51,-24.01
1610.21,-9.51,-24.02
1610.22,-9.52,-24.03
1610.23,-9.54,-24.08
1610.24,-9.58,-24.05
1610.25,-9.58,-24.01
1610.26,-9.59,-24.02
1610.27,-9.62,-24.01
1610.28,-9.63,-23.97
1610.29,-9.65,-23.96
1610.3,-9.67,-24.02
1610.31,-9.67,-24.02
1610.32,-9.65,-23.96
1610.33,-9.69,-24.02
1610.34,-9.71,-23.99
1610.35,-9.71,-23.97
1610.36,-9.72,-24.01
1610.37,-9.7,-24.02
1610.38,-9.67,-23.98
1610.39,-9.69,-23.98
1610.4,-9.68,-24.0
1610.41,-9.65,-24.02
1610.42,-9.65,-24.01
1610.43,-9.64,-24.04
1610.44,-9.61,-24.07
1610.45,-9.6,-24.1
1610.46,-9.6,-24.11
1610.47,-9.58,-24.11
1610.48,-9.59,-24.11
1610.49,-9.61,-24.07
1610.5,-9.59,-24.09
1610.51,-9.58,-24.1
1610.52,-9.58,-24.08
1610.53,-9.58,-24.12
1610.54,-9.58,-24.13
1610.55,-9.56,-24.14
1610.56,-9.55,-24.13
1610.57,-9.53,-24.11
1610.58,-9.52,-24.12
1610.59,-9.51,-24.05
1610.6,-9.51,-24.03
1610.61,-9.51,-24.09
1610.62,-9.51,-24.03
1610.63,-9.5,-24.06
1610.64,-9.48,-24.08
1610.65,-9.47,-24.07
1610.66,-9.46,-24.07
1610.67,-9.46,-24.04
1610.68,-9.46,-24.05
1610.69,-9.44,-24.04
1610.7,-9.44,-23.98
1610.71,-9.43,-24.03
1610.72,-9.43,-24.02
1610.73,-9.44,-24.01
1610.74,-9.44,-24.03
1610.75,-9.44,-24.05
1610.76,-9.43,-24.06
1610.77,-9.43,-24.02
1610.78,-9.44,-24.09
1610.79,-9.44,-24.08
1610.8,-9.44,-24.07
1610.81,-9.44,-24.09
1610.82,-9.44,-24.11
1610.83,-9.44,-24.12
1610.84,-9.44,-24.09
1610.85,-9.44,-24.17
1610.86,-9.44,-24.19
1610.87,-9.44,-24.16
1610.88,-9.43,-24.2
1610.89,-9.44,-24.23
1610.9,-9.43,-24.22
1610.91,-9.44,-24.19
1610.92,-9.44,-24.22
1610.93,-9.44,-24.18
1610.94,-9.44,-24.18
1610.95,-9.44,-24.19
1610.96,-9.43,-24.19
1610.97,-9.43,-24.19
1610.98,-9.44,-24.18
1610.99,-9.43,-24.22
1611.0,-9.43,-24.19
1611.01,-9.44,-24.17
1611.02,-9.43,-24.17
1611.03,-9.44,-24.15
1611.04,-9.45,-24.13
1611.05,-9.47,-24.15
1611.06,-9.46,-24.16
1611.07,-9.48,-24.15
1611.08,-9.46,-24.16
1611.09,-9.47,-24.16
1611.1,-9.48,-24.17
1611.11,-9.5,-24.19
1611.12,-9.51,-24.16
1611.13,-9.51,-24.18
1611.14,-9.53,-24.17
1611.15,-9.53,-24.15
1611.16,-9.57,-24.16
1611.17,-9.58,-24.21
1611.18,-9.59,-24.21
1611.19,-9.6,-24.2
1611.2,-9.61,-24.23
1611.21,-9.63,-24.22
1611.22,-9.65,-24.2
1611.23,-9.69,-24.25
1611.24,-9.71,-24.21
1611.25,-9.7,-24.22
1611.26,-9.68,-24.24
1611.27,-9.64,-24.26
1611.28,-9.63,-24.28
1611.29,-9.62,-24.26
1611.3,-9.61,-24.3
1611.31,-9.58,-24.31
1611.32,-9.58,-24.29
1611.33,-9.58,-24.29
1611.34,-9.59,-24.29
1611.35,-9.62,-24.26
1611.36,-9.62,-24.27
1611.37,-9.61,-24.24
1611.38,-9.6,-24.27
1611.39,-9.62,-24.22
1611.4,-9.63,-24.27
1611.41,-9.64,-24.3
1611.42,-9.66,-24.27
1611.43,-9.65,-24.29
1611.44,-9.63,-24.3
1611.45,-9.63,-24.24
1611.46,-9.61,-24.24
1611.47,-9.58,-24.28
1611.48,-9.58,-24.28
1611.49,-9.57,-24.23
1611.5,-9.56,-24.25
1611.51,-9.53,-24.28
1611.52,-9.51,-24.28
1611.53,-9.51,-24.26
1611.54,-9.49,-24.26
1611.55,-9.48,-24.27
1611.56,-9.46,-24.26
1611.57,-9.45,-24.27
1611.58,-9.44,-24.26
1611.59,-9.44,-24.25
1611.6,-9.43,-24.27
1611.61,-9.43,-24.29
1611.62,-9.43,-24.3
1611.63,-9.43,-24.3
1611.64,-9.44,-24.33
1611.65,-9.44,-24.33
1611.66,-9.44,-24.3
1611.67,-9.44,-24.33
1611.68,-9.44,-24.33
1611.69,-9.45,-24.31
1611.7,-9.45,-24.32
1611.71,-9.44,-24.35
1611.72,-9.46,-24.32
1611.73,-9.46,-24.31
1611.74,-9.46,-24.31
1611.75,-9.44,-24.35
1611.76,-9.44,-24.33
1611.77,-9.44,-24.32
1611.78,-9.44,-24.31
1611.79,-9.43,-24.3
1611.8,-9.43,-24.29
1611.81,-9.41,-24.32
1611.82,-9.41,-24.29
1611.83,-9.41,-24.29
1611.84,-9.41,-24.34
1611.85,-9.41,-24.34
1611.86,-9.43,-24.34
1611.87,-9.44,-24.32
1611.88,-9.43,-24.34
1611.89,-9.44,-24.33
1611.9,-9.44,-24.31
1611.91,-9.44,-24.33
1611.92,-9.44,-24.36
1611.93,-9.45,-24.35
