L,O,1
1605.67,-9.49,-32.43
1605.68,-9.49,-32.45
1605.69,-9.5,-32.43
1605.7,-9.51,-32.38
1605.71,-9.51,-32.38
1605.72,-9.53,-32.32
1605.73,-9.55,-32.28
1605.74,-9.55,-32.22
1605.75,-9.56,-32.22
1605.76,-9.58,-32.2
1605.77,-9.6,-32.18
1605.78,-9.6,-32.25
1605.79,-9.6,-32.24
1605.8,-9.6,-32.31
1605.81,-9.6,-32.35
1605.82,-9.62,-32.35
1605.83,-9.64,-32.36
1605.84,-9.65,-32.34
1605.85,-9.64,-32.36
1605.86,-9.63,-32.39
1605.87,-9.6,-32.4
1605.88,-9.6,-32.34
1605.89,-9.63,-32.4
1605.9,-9.6,-32.38
1605.91,-9.58,-32.37
1605.92,-9.56,-32.36
1605.93,-9.52,-32.39
1605.94,-9.53,-32.42
1605.95,-9.55,-32.38
1605.96,-9.54,-32.33
1605.97,-9.51,-32.39
1605.98,-9.5,-32.42
1605.99,-9.49,-32.36
1606.0,-9.48,-32.42
1606.01,-9.49,-32.38
1606.02,-9.48,-32.44
1606.03,-9.47,-32.48
1606.04,-9.46,-32.52
1606.05,-9.45,-32.59
1606.06,-9.47,-32.63
1606.07,-9.48,-32.6
1606.08,-9.48,-32.58
1606.09,-9.47,-32.59
1606.1,-9.44,-32.57
1606.11,-9.44,-32.53
1606.12,-9.44,-32.52
1606.13,-9.44,-32.49
1606.14,-9.43,-32.42
1606.15,-9.43,-32.43
1606.16,-9.42,-32.4
1606.17,-9.41,-32.44
1606.18,-9.43,-32.43
1606.19,-9.42,-32.48
1606.2,-9.4,-32.46
1606.21,-9.39,-32.48
1606.22,-9.38,-32.5
1606.23,-9.37,-32.53
1606.24,-9.38,-32.53
1606.25,-9.4,-32.55
1606.26,-9.39,-32.61
1606.27,-9.39,-32.66
1606.28,-9.38,-32.7
1606.29,-9.37,-32.76
1606.3,-9.39,-32.89
1606.31,-9.39,-32.86
1606.32,-9.41,-32.83
1606.33,-9.43,-32.83
1606.34,-9.42,-32.79
1606.35,-9.41,-32.77
1606.36,-9.41,-32.68
1606.37,-9.41,-32.68
1606.38,-9.43,-32.59
1606.39,-9.44,-32.61
1606.4,-9.43,-32.58
1606.41,-9.42,-32.62
1606.42,-9.42,-32.65
1606.43,-9.43,-32.66
1606.44,-9.43,-32.72
1606.45,-9.43,-32.85
1606.46,-9.42,-32.91
1606.47,-9.42,-32.94
1606.48,-9.44,-32.99
1606.49,-9.44,-33.06
1606.5,-9.44,-33.12
1606.51,-9.44,-33.1
1606.52,-9.44,-33.14
1606.53,-9.44,-33.18
1606.54,-9.44,-33.17
1606.55,-9.44,-33.19
1606.56,-9.44,-33.19
1606.57,-9.46,-33.19
1606.58,-9.48,-33.18
1606.59,-9.48,-33.1
1606.6,-9.5,-33.14
1606.61,-9.51,-33.08
1606.62,-9.51,-33.08
1606.63,-9.54,-33.05
1606.64,-9.56,-33.07
1606.65,-9.56,-33.09
1606.66,-9.58,-33.15
1606.67,-9.58,-33.21
1606.68,-9.59,-33.26
1606.69,-9.59,-33.32
1606.7,-9.61,-33.37
1606.71,-9.61,-33.41
1606.72,-9.6,-33.42
1606.73,-9.58,-33.42
1606.74,-9.58,-33.43
1606.75,-9.6,-33.37
1606.76,-9.61,-33.39
1606.77,-9.61,-33.4
1606.78,-9.59,-33.4
1606.79,-9.58,-33.43
1606.8,-9.58,-33.37
1606.81,-9.58,-33.32
1606.82,-9.55,-33.42
1606.83,-9.56,-33.37
1606.84,-9.56,-33.4
1606.85,-9.56,-33.39
1606.86,-9.56,-33.39
1606.87,-9.56,-33.38
1606.88,-9.55,-33.41
1606.89,-9.56,-33.42
1606.9,-9.56,-33.52
1606.91,-9.54,-33.54
1606.92,-9.52,-33.62
1606.93,-9.51,-33.65
1606.94,-9.51,-33.76
1606.95,-9.51,-33.84
1606.96,-9.51,-33.89
1606.97,-9.5,-33.88
1606.98,-9.48,-33.88
1606.99,-9.48,-33.89
1607.0,-9.47,-33.85
1607.01,-9.45,-33.73
1607.02,-9.44,-33.74
1607.03,-9.44,-33.66
1607.04,-9.43,-33.67
1607.05,-9.43,-33.66
1607.06,-9.42,-33.69
1607.07,-9.41,-33.65
1607.08,-9.41,-33.7
1607.09,-9.39,-33.71
1607.1,-9.39,-33.77
1607.11,-9.39,-33.78
1607.12,-9.38,-33.78
1607.13,-9.39,-33.78
1607.14,-9.4,-33.81
1607.15,-9.41,-33.78
1607.16,-9.39,-33.87
1607.17,-9.37,-33.89
1607.18,-9.38,-33.91
1607.19,-9.41,-33.88
1607.2,-9.42,-33.9
1607.21,-9.42,-33.86
1607.22,-9.4,-33.93
1607.23,-9.41,-33.8
1607.24,-9.41,-33.8
1607.25,-9.43,-33.76
1607.26,-9.43,-33.73
1607.27,-9.43,-33.69
1607.28,-9.43,-33.67
1607.29,-9.41,-33.75
1607.3,-9.41,-33.73
1607.31,-9.43,-33.81
1607.32,-9.44,-33.86
1607.33,-9.42,-33.98
1607.34,-9.41,-34.09
1607.35,-9.42,-34.09
1607.36,-9.43,-34.05
1607.37,-9.41,-34.07
1607.38,-9.42,-34.02
1607.39,-9.44,-33.96
1607.4,-9.44,-33.89
1607.41,-9.43,-33.93
1607.42,-9.43,-33.85
1607.43,-9.44,-33.78
1607.44,-9.46,-33.79
1607.45,-9.46,-33.73
1607.46,-9.48,-33.77
1607.47,-9.46,-33.84
1607.48,-9.48,-33.85
1607.49,-9.48,-33.88
1607.5,-9.5,-33.87
1607.51,-9.51,-33.92
1607.52,-9.51,-34.0
1607.53,-9.53,-33.99
1607.54,-9.51,-34.02
1607.55,-9.53,-34.09
1607.56,-9.54,-34.1
1607.57,-9.55,-34.13
1607.58,-9.56,-34.15
1607.59,-9.58,-34.12
1607.6,-9.58,-34.19
1607.61,-9.58,-34.08
1607.62,-9.58,-34.13
1607.63,-9.58,-34.07
1607.64,-9.59,-34.05
1607.65,-9.6,-33.95
1607.66,-9.61,-33.88
1607.67,-9.6,-33.92
1607.68,-9.6,-33.81
1607.69,-9.6,-33.91
1607.7,-9.63,-33.85
1607.71,-9.62,-33.85
1607.72,-9.62,-33.94
1607.73,-9.59,-34.01
1607.74,-9.58,-34.04
1607.75,-9.6,-34.02
1607.76,-9.58,-34.09
1607.77,-9.61,-34.09
1607.78,-9.6,-34.18
1607.79,-9.58,-34.18
1607.8,-9.57,-34.21
1607.81,-9.56,-34.28
1607.82,-9.58,-34.2
1607.83,-9.58,-34.24
1607.84,-9.57,-34.23
1607.85,-9.54,-34.26
1607.86,-9.52,-34.2
1607.87,-9.51,-34.12
1607.88,-9.51,-34.05
1607.89,-9.5,-34.03
1607.9,-9.49,-33.97
1607.91,-9.46,-33.93
1607.92,-9.45,-33.84
1607.93,-9.44,-33.87
1607.94,-9.44,-33.93
1607.95,-9.44,-33.96
1607.96,-9.44,-34.13
1607.97,-9.44,-34.13
1607.98,-9.43,-34.21
1607.99,-9.43,-34.26
1608.0,-9.43,-34.34
1608.01,-9.44,-34.31
1608.02,-9.44,-34.32
1608.03,-9.43,-34.38
1608.04,-9.43,-34.32
1608.05,-9.43,-34.33
1608.06,-9.43,-34.33
1608.07,-9.43,-34.32
1608.08,-9.44,-34.31
1608.09,-9.42,-34.3
1608.1,-9.42,-34.25
1608.11,-9.43,-34.2
1608.12,-9.41,-34.14
1608.13,-9.41,-34.22
1608.14,-9.43,-34.17
1608.15,-9.41,-34.2
1608.16,-9.39,-34.21
1608.17,-9.39,-34.21
1608.18,-9.39,-34.22
1608.19,-9.39,-34.29
1608.2,-9.41,-34.27
1608.21,-9.42,-34.38
1608.22,-9.41,-34.36
1608.23,-9.4,-34.4
1608.24,-9.4,-34.41
1608.25,-9.41,-34.4
1608.26,-9.42,-34.44
1608.27,-9.43,-34.36
1608.28,-9.43,-34.34
1608.29,-9.43,-34.31
1608.3,-9.43,-34.3
1608.31,-9.43,-34.25
1608.32,-9.44,-34.23
1608.33,-9.44,-34.3
1608.34,-9.44,-34.29
1608.35,-9.44,-34.31
1608.36,-9.45,-34.31
1608.37,-9.46,-34.32
1608.38,-9.46,-34.34
1608.39,-9.46,-34.36
1608.4,-9.47,-34.39
1608.41,-9.48,-34.43
1608.42,-9.5,-34.46
1608.43,-9.51,-34.42
1608.44,-9.51,-34.41
1608.45,-9.49,-34.39
1608.46,-9.5,-34.44
1608.47,-9.52,-34.49
1608.48,-9.51,-34.45
1608.49,-9.51,-34.41
1608.5,-9.53,-34.41
1608.51,-9.53,-34.33
1608.52,-9.54,-34.3
1608.53,-9.57,-34.3
1608.54,-9.58,-34.26
1608.55,-9.58,-34.18
1608.56,-9.58,-34.17
1608.57,-9.6,-34.14
1608.58,-9.6,-34.16
1608.59,-9.63,-34.17
1608.6,-9.66,-34.18
1608.61,-9.67,-34.17
1608.62,-9.67,-34.21
1608.63,-9.65,-34.27
1608.64,-9.63,-34.22
1608.65,-9.65,-34.24
1608.66,-9.65,-34.23
1608.67,-9.64,-34.2
1608.68,-9.61,-34.21
1608.69,-9.61,-34.21
1608.7,-9.61,-34.17
1608.71,-9.6,-34.17
1608.72,-9.58,-34.15
1608.73,-9.57,-34.15
1608.74,-9.55,-34.15
1608.75,-9.53,-34.16
1608.76,-9.52,-34.13
1608.77,-9.51,-34.14
1608.78,-9.56,-34.06
1608.79,-9.53,-34.1
1608.8,-9.51,-34.1
1608.81,-9.49,-34.1
1608.82,-9.49,-34.16
1608.83,-9.48,-34.21
1608.84,-9.49,-34.23
1608.85,-9.48,-34.28
1608.86,-9.46,-34.34
1608.87,-9.46,-34.35
1608.88,-9.46,-34.36
1608.89,-9.46,-34.33
1608.9,-9.47,-34.31
1608.91,-9.46,-34.28
1608.92,-9.44,-34.26
1608.93,-9.44,-34.23
1608.94,-9.43,-34.17
1608.95,-9.43,-34.13
1608.96,-9.44,-34.16
1608.97,-9.43,-34.12
1608.98,-9.44,-34.16
1608.99,-9.43,-34.09
1609.0,-9.43,-34.17
1609.01,-9.43,-34.18
1609.02,-9.44,-34.24
1609.03,-9.43,-34.23
1609.04,-9.42,-34.26
1609.05,-9.41,-34.28
1609.06,-9.4,-34.32
1609.07,-9.41,-34.31
1609.08,-9.41,-34.37
1609.09,-9.41,-34.42
1609.1,-9.43,-34.37
1609.11,-9.44,-34.4
1609.12,-9.43,-34.4
1609.13,-9.43,-34.38
1609.14,-9.44,-34.36
1609.15,-9.43,-34.36
1609.16,-9.44,-34.34
1609.17,-9.43,-34.31
1609.18,-9.43,-34.19
1609.19,-9.44,-34.2
1609.2,-9.44,-34.2
1609.21,-9.44,-34.2
1609.22,-9.44,-34.16
1609.23,-9.44,-34.21
1609.24,-9.44,-34.22
1609.25,-9.44,-34.26
1609.26,-9.44,-34.31
1609.27,-9.44,-34.35
1609.28,-9.46,-34.35
1609.29,-9.46,-34.39
1609.3,-9.46,-34.49
1609.31,-9.45,-34.43
1609.32,-9.46,-34.45
1609.33,-9.46,-34.47
1609.34,-9.47,-34.47
1609.35,-9.48,-34.47
1609.36,-9.49,-34.46
1609.37,-9.51,-34.43
1609.38,-9.51,-34.49
1609.39,-9.51,-34.43
1609.4,-9.52,-34.42
1609.41,-9.55,-34.39
1609.42,-9.57,-34.38
1609.43,-9.58,-34.36
1609.44,-9.58,-34.39
1609.45,-9.6,-34.39
1609.46,-9.62,-34.39
1609.47,-9.64,-34.4
1609.48,-9.65,-34.46
1609.49,-9.65,-34.43
1609.5,-9.65,-34.45
1609.51,-9.67,-34.52
1609.52,-9.65,-34.54
1609.53,-9.67,-34.57
1609.54,-9.66,-34.56
1609.55,-9.65,-34.55
1609.56,-9.65,-34.5
1609.57,-9.65,-34.48
1609.58,-9.65,-34.43
1609.59,-9.65,-34.42
1609.6,-9.65,-34.35
1609.61,-9.62,-34.33
1609.62,-9.58,-34.32
1609.63,-9.59,-34.34
1609.64,-9.59,-34.33
1609.65,-9.58,-34.33
1609.66,-9.58,-34.29
1609.67,-9.58,-34.39
1609.68,-9.56,-34.31
1609.69,-9.57,-34.34
1609.7,-9.57,-34.37
1609.71,-9.56,-34.43
1609.72,-9.56,-34.41
1609.73,-9.55,-34.44
1609.74,-9.51,-34.49
1609.75,-9.53,-34.44
1609.76,-9.53,-34.47
1609.77,-9.54,-34.46
1609.78,-9.53,-34.45
1609.79,-9.52,-34.45
1609.8,-9.51,-34.4
1609.81,-9.5,-34.37
1609.82,-9.49,-34.3
1609.83,-9.47,-34.25
1609.84,-9.46,-34.27
1609.85,-9.44,-34.28
1609.86,-9.44,-34.28
1609.87,-9.44,-34.32
1609.88,-9.44,-34.29
1609.89,-9.44,-34.35
1609.9,-9.44,-34.36
1609.91,-9.46,-34.41
1609.92,-9.44,-34.4
1609.93,-9.44,-34.43
1609.94,-9.44,-34.41
1609.95,-9.44,-34.47
1609.96,-9.44,-34.39
1609.97,-9.44,-34.5
1609.98,-9.44,-34.46
1609.99,-9.45,-34.41
1610.0,-9.46,-34.36
1610.01,-9.45,-34.38
1610.02,-9.44,-34.37
1610.03,-9.44,-34.36
1610.04,-9.44,-34.28
1610.05,-9.44,-34.25
1610.06,-9.44,-34.21
1610.07,-9.44,-34.19
1610.08,-9.44,-34.19
1610.09,-9.44,-34.17
1610.1,-9.44,-34.24
1610.11,-9.44,-34.21
1610.12,-9.44,-34.24
1610.13,-9.44,-34.29
1610.14,-9.43,-34.31
1610.15,-9.42,-34.37
1610.16,-9.43,-34.39
1610.17,-9.44,-34.38
1610.18,-9.44,-34.39
1610.19,-9.44,-34.41
1610.2,-9.44,-34.38
1610.21,-9.44,-34.35
1610.22,-9.44,-34.3
1610.23,-9.44,-34.27
1610.24,-9.45,-34.27
1610.25,-9.47,-34.25
1610.26,-9.51,-34.23
1610.27,-9.51,-34.24
1610.28,-9.51,-34.18
1610.29,-9.51,-34.26
1610.3,-9.53,-34.23
1610.31,-9.55,-34.19
1610.32,-9.55,-34.26
1610.33,-9.56,-34.28
1610.34,-9.58,-34.29
1610.35,-9.58,-34.31
1610.36,-9.6,-34.36
1610.37,-9.61,-34.42
1610.38,-9.61,-34.42
1610.39,-9.61,-34.48
1610.4,-9.61,-34.52
1610.41,-9.61,-34.47
1610.42,-9.61,-34.43
1610.43,-9.6,-34.44
1610.44,-9.61,-34.4
1610.45,-9.6,-34.37
1610.46,-9.62,-34.36
1610.47,-9.63,-34.33
1610.48,-9.63,-34.27
1610.49,-9.65,-34.29
1610.5,-9.65,-34.23
1610.51,-9.63,-34.28
1610.52,-9.64,-34.28
1610.53,-9.65,-34.29
1610.54,-9.64,-34.32
1610.55,-9.65,-34.33
1610.56,-9.65,-34.36
1610.57,-9.65,-34.41
1610.58,-9.65,-34.38
1610.59,-9.63,-34.42
1610.6,-9.61,-34.41
1610.61,-9.59,-34.41
1610.62,-9.58,-34.42
1610.63,-9.57,-34.4
1610.64,-9.55,-34.35
1610.65,-9.56,-34.39
1610.66,-9.55,-34.36
1610.67,-9.52,-34.34
1610.68,-9.52,-34.34
1610.69,-9.5,-34.32
1610.7,-9.48,-34.26
1610.71,-9.48,-34.2
1610.72,-9.46,-34.27
1610.73,-9.48,-34.21
1610.74,-9.47,-34.27
1610.75,-9.44,-34.29
1610.76,-9.44,-34.34
1610.77,-9.44,-34.33
1610.78,-9.44,-34.39
1610.79,-9.44,-34.43
1610.8,-9.44,-34.43
1610.81,-9.44,-34.45
1610.82,-9.44,-34.45
1610.83,-9.43,-34.47
1610.84,-9.44,-34.5
1610.85,-9.44,-34.49
1610.86,-9.44,-34.45
1610.87,-9.44,-34.45
1610.88,-9.43,-34.38
1610.89,-9.44,-34.39
1610.9,-9.43,-34.4
1610.91,-9.44,-34.34
1610.92,-9.44,-34.34
1610.93,-9.44,-34.32
1610.94,-9.43,-34.32
1610.95,-9.43,-34.24
1610.96,-9.41,-34.32
1610.97,-9.43,-34.32
1610.98,-9.42,-34.37
1610.99,-9.42,-34.34
1611.0,-9.4,-34.34
1611.01,-9.39,-34.38
1611.02,-9.39,-34.39
1611.03,-9.39,-34.39
1611.04,-9.41,-34.39
1611.05,-9.41,-34.38
1611.06,-9.42,-34.36
1611.07,-9.42,-34.34
1611.08,-9.43,-34.3
1611.09,-9.44,-34.23
1611.1,-9.44,-34.22
1611.11,-9.44,-34.23
1611.12,-9.44,-34.23
1611.13,-9.44,-34.16
1611.14,-9.45,-34.21
1611.15,-9.47,-34.23
1611.16,-9.49,-34.19
1611.17,-9.51,-34.15
1611.18,-9.51,-34.21
1611.19,-9.49,-34.27
1611.2,-9.48,-34.29
1611.21,-9.49,-34.29
1611.22,-9.5,-34.36
1611.23,-9.51,-34.35
1611.24,-9.51,-34.34
1611.25,-9.51,-34.36
1611.26,-9.51,-34.36
1611.27,-9.51,-34.41
1611.28,-9.51,-34.39
1611.29,-9.52,-34.36
1611.3,-9.54,-34.33
1611.31,-9.52,-34.3
1611.32,-9.54,-34.27
1611.33,-9.56,-34.19
1611.34,-9.58,-34.21
1611.35,-9.6,-34.16
1611.36,-9.62,-34.12
1611.37,-9.62,-34.13
1611.38,-9.63,-34.13
1611.39,-9.65,-34.2
1611.4,-9.65,-34.18
1611.41,-9.67,-34.25
1611.42,-9.7,-34.25
1611.43,-9.66,-34.33
1611.44,-9.66,-34.31
1611.45,-9.67,-34.31
1611.46,-9.66,-34.33
1611.47,-9.65,-34.38
1611.48,-9.65,-34.42
1611.49,-9.65,-34.35
1611.5,-9.63,-34.32
1611.51,-9.62,-34.34
1611.52,-9.6,-34.3
1611.53,-9.6,-34.3
1611.54,-9.6,-34.24
1611.55,-9.58,-34.28
1611.56,-9.56,-34.23
1611.57,-9.55,-34.23
1611.58,-9.54,-34.2
1611.59,-9.53,-34.2
1611.6,-9.52,-34.21
1611.61,-9.51,-34.22
1611.62,-9.51,-34.21
1611.63,-9.51,-34.18
1611.64,-9.51,-34.21
1611.65,-9.51,-34.27
1611.66,-9.49,-34.24
1611.67,-9.5,-34.3
1611.68,-9.5,-34.33
1611.69,-9.48,-34.3
1611.7,-9.49,-34.33
1611.71,-9.49,-34.32
1611.72,-9.48,-34.33
1611.73,-9.48,-34.26
1611.74,-9.46,-34.27
1611.75,-9.44,-34.23
1611.76,-9.45,-34.21
1611.77,-9.45,-34.2
1611.78,-9.44,-34.21
1611.79,-9.44,-34.24
1611.8,-9.43,-34.23
1611.81,-9.43,-34.23
1611.82,-9.43,-34.24
1611.83,-9.44,-34.25
1611.84,-9.43,-34.27
1611.85,-9.43,-34.3
1611.86,-9.41,-34.3
1611.87,-9.42,-34.34
1611.88,-9.42,-34.37
1611.89,-9.44,-34.38
1611.9,-9.44,-34.39
1611.91,-9.43,-34.36
1611.92,-9.43,-34.39
1611.93,-9.44,-34.38
1611.94,-9.43,-34.31
1611.95,-9.44,-34.32
1611.96,-9.44,-34.3
1611.97,-9.44,-34.29
1611.98,-9.44,-34.23
1611.99,-9.46,-34.18
1612.0,-9.45,-34.22
1612.01,-9.46,-34.13
1612.02,-9.46,-34.17
1612.03,-9.46,-34.18
1612.04,-9.46,-34.19
1612.05,-9.46,-34.23
1612.06,-9.47,-34.25
1612.07,-9.49,-34.27
1612.08,-9.48,-34.23
1612.09,-9.48,-34.33
1612.1,-9.49,-34.28
1612.11,-9.49,-34.3
1612.12,-9.48,-34.3
1612.13,-9.49,-34.3
1612.14,-9.49,-34.32
1612.15,-9.51,-34.29
1612.16,-9.51,-34.26
1612.17,-9.51,-34.26
1612.18,-9.5,-34.23
1612.19,-9.52,-34.22
1612.2,-9.53,-34.19
1612.21,-9.55,-34.18
1612.22,-9.58,-34.13
1612.23,-9.57,-34.18
1612.24,-9.58,-34.23
1612.25,-9.6,-34.2
1612.26,-9.6,-34.24
1612.27,-9.6,-34.18
1612.28,-9.62,-34.21
1612.29,-9.64,-34.22
1612.3,-9.65,-34.27
1612.31,-9.65,-34.28
1612.32,-9.67,-34.32
1612.33,-9.67,-34.27
1612.34,-9.66,-34.31
1612.35,-9.69,-34.29
1612.36,-9.68,-34.26
1612.37,-9.66,-34.27
1612.38,-9.65,-34.23
1612.39,-9.65,-34.26
1612.4,-9.63,-34.22
1612.41,-9.63,-34.18
1612.42,-9.63,-34.2
1612.43,-9.6,-34.18
1612.44,-9.58,-34.21
1612.45,-9.58,-34.26
1612.46,-9.58,-34.22
1612.47,-9.6,-34.19
1612.48,-9.61,-34.24
1612.49,-9.61,-34.22
1612.5,-9.58,-34.23
1612.51,-9.58,-34.25
1612.52,-9.58,-34.25
1612.53,-9.58,-34.27
1612.54,-9.56,-34.29
1612.55,-9.55,-34.28
1612.56,-9.55,-34.31
1612.57,-9.55,-34.26
1612.58,-9.54,-34.23
1612.59,-9.53,-34.21
1612.6,-9.52,-34.2
1612.61,-9.51,-34.14
1612.62,-9.51,-34.11
1612.63,-9.49,-34.17
1612.64,-9.49,-34.14
1612.65,-9.47,-34.1
1612.66,-9.47,-34.15
1612.67,-9.46,-34.15
1612.68,-9.46,-34.19
1612.69,-9.45,-34.15
1612.7,-9.46,-34.22
1612.71,-9.44,-34.24
1612.72,-9.44,-34.26
1612.73,-9.44,-34.26
1612.74,-9.44,-34.28
1612.75,-9.44,-34.29
1612.76,-9.44,-34.28
1612.77,-9.44,-34.31
1612.78,-9.44,-34.29
1612.79,-9.44,-34.28
1612.8,-9.45,-34.31
1612.81,-9.46,-34.26
1612.82,-9.46,-34.25
1612.83,-9.46,-34.26
1612.84,-9.46,-34.22
1612.85,-9.44,-34.18
1612.86,-9.44,-34.24
1612.87,-9.46,-34.18
1612.88,-9.47,-34.19
1612.89,-9.47,-34.2
1612.9,-9.46,-34.21
1612.91,-9.46,-34.24
1612.92,-9.46,-34.26
1612.93,-9.44,-34.29
1612.94,-9.44,-34.32
1612.95,-9.46,-34.27
1612.96,-9.47,-34.31
1612.97,-9.47,-34.33
1612.98,-9.46,-34.35
1612.99,-9.46,-34.33
1613.0,-9.45,-34.31
1613.01,-9.46,-34.23
1613.02,-9.46,-34.26
1613.03,-9.46,-34.24
1613.04,-9.47,-34.19
1613.05,-9.48,-34.16
1613.06,-9.49,-34.13
1613.07,-9.51,-34.12
1613.08,-9.51,-34.12
1613.09,-9.53,-34.1
1613.1,-9.53,-34.06
1613.11,-9.53,-34.1
1613.12,-9.56,-34.09
1613.13,-9.58,-34.14
1613.14,-9.58,-34.13
1613.15,-9.59,-34.16
1613.16,-9.63,-34.16
1613.17,-9.63,-34.15
1613.18,-9.64,-34.16
1613.19,-9.65,-34.2
1613.2,-9.64,-34.19
1613.21,-9.65,-34.2
1613.22,-9.65,-34.2
1613.23,-9.64,-34.18
1613.24,-9.63,-34.15
1613.25,-9.65,-34.18
1613.26,-9.65,-34.15
1613.27,-9.66,-34.1
1613.28,-9.66,-34.07
1613.29,-9.65,-34.08
1613.3,-9.65,-34.03
1613.31,-9.65,-34.06
1613.32,-9.65,-33.98
1613.33,-9.67,-34.09
1613.34,-9.65,-34.1
1613.35,-9.65,-34.07
1613.36,-9.65,-34.11
1613.37,-9.65,-34.11
1613.38,-9.65,-34.14
1613.39,-9.65,-34.14
1613.4,-9.65,-34.13
1613.41,-9.63,-34.12
1613.42,-9.63,-34.14
1613.43,-9.61,-34.14
1613.44,-9.6,-34.14
1613.45,-9.6,-34.1
1613.46,-9.58,-34.07
1613.47,-9.58,-34.07
1613.48,-9.58,-34.07
1613.49,-9.55,-34.06
1613.5,-9.51,-34.04
1613.51,-9.51,-34.02
1613.52,-9.5,-34.02
1613.53,-9.51,-34.0
1613.54,-9.5,-33.96
1613.55,-9.48,-34.09
1613.56,-9.46,-34.07
1613.57,-9.46,-34.05
1613.58,-9.47,-34.1
1613.59,-9.46,-34.1
1613.6,-9.45,-34.11
1613.61,-9.46,-34.16
1613.62,-9.45,-34.17
1613.63,-9.44,-34.13
1613.64,-9.46,-34.12
1613.65,-9.46,-34.13
1613.66,-9.44,-34.17
1613.67,-9.44,-34.14
1613.68,-9.45,-34.06
1613.69,-9.45,-34.03
1613.7,-9.47,-34.0
1613.71,-9.44,-34.03
1613.72,-9.44,-34.03
1613.73,-9.44,-34.03
1613.74,-9.44,-34.03
1613.75,-9.44,-34.08
1613.76,-9.44,-34.1
1613.77,-9.44,-34.09
1613.78,-9.44,-34.13
1613.79,-9.44,-34.17
1613.8,-9.44,-34.22
1613.81,-9.44,-34.2
1613.82,-9.43,-34.18
1613.83,-9.43,-34.21
1613.84,-9.44,-34.24
1613.85,-9.44,-34.21
1613.86,-9.44,-34.23
1613.87,-9.44,-34.23
1613.88,-9.45,-34.21
1613.89,-9.45,-34.18
1613.9,-9.45,-34.21
1613.91,-9.47,-34.18
1613.92,-9.48,-34.16
1613.93,-9.46,-34.12
1613.94,-9.48,-34.18
1613.95,-9.5,-34.18
1613.96,-9.51,-34.16
1613.97,-9.5,-34.2
1613.98,-9.5,-34.2
1613.99,-9.5,-34.18
1614.0,-9.51,-34.25
1614.01,-9.51,-34.24
1614.02,-9.53,-34.22
1614.03,-9.53,-34.23
1614.04,-9.55,-34.24
1614.05,-9.55,-34.27
1614.06,-9.55,-34.25
1614.07,-9.55,-34.2
1614.08,-9.55,-34.22
1614.09,-9.56,-34.22
1614.1,-9.56,-34.22
1614.11,-9.58,-34.16
1614.12,-9.58,-34.15
1614.13,-9.59,-34.15
1614.14,-9.62,-34.16
1614.15,-9.63,-34.18
1614.16,-9.65,-34.14
1614.17,-9.65,-34.13
1614.18,-9.65,-34.13
1614.19,-9.67,-34.13
1614.2,-9.69,-34.15
1614.21,-9.7,-34.17
1614.22,-9.72,-34.19
1614.23,-9.72,-34.19
1614.24,-9.72,-34.3
1614.25,-9.72,-34.26
1614.26,-9.72,-34.32
1614.27,-9.72,-34.26
1614.28,-9.7,-34.28
1614.29,-9.69,-34.29
1614.3,-9.68,-34.3
1614.31,-9.68,-34.25
1614.32,-9.67,-34.24
1614.33,-9.67,-34.25
1614.34,-9.65,-34.19
1614.35,-9.63,-34.17
1614.36,-9.63,-34.16
1614.37,-9.6,-34.17
1614.38,-9.58,-34.18
1614.39,-9.57,-34.17
1614.4,-9.53,-34.23
1614.41,-9.53,-34.21
1614.42,-9.53,-34.24
1614.43,-9.52,-34.22
1614.44,-9.51,-34.26
1614.45,-9.51,-34.29
1614.46,-9.5,-34.29
1614.47,-9.48,-34.32
1614.48,-9.49,-34.35
1614.49,-9.49,-34.28
1614.5,-9.48,-34.35
1614.51,-9.48,-34.27
1614.52,-9.48,-34.28
1614.53,-9.48,-34.28
1614.54,-9.47,-34.24
1614.55,-9.48,-34.25
1614.56,-9.46,-34.25
1614.57,-9.46,-34.19
1614.58,-9.46,-34.16
1614.59,-9.44,-34.19
1614.6,-9.44,-34.17
1614.61,-9.45,-34.15
1614.62,-9.45,-34.17
1614.63,-9.44,-34.19
1614.64,-9.44,-34.19
1614.65,-9.44,-34.16
1614.66,-9.44,-34.19
1614.67,-9.44,-34.26
1614.68,-9.44,-34.25
1614.69,-9.44,-34.26
1614.7,-9.44,-34.24
1614.71,-9.44,-34.21
1614.72,-9.44,-34.26
1614.73,-9.44,-34.12
1614.74,-9.44,-34.2
1614.75,-9.44,-34.24
1614.76,-9.45,-34.23
1614.77,-9.46,-34.27
1614.78,-9.46,-34.22
1614.79,-9.46,-34.15
1614.8,-9.46,-34.2
1614.81,-9.48,-34.19
1614.82,-9.48,-34.2
1614.83,-9.48,-34.18
1614.84,-9.49,-34.22
1614.85,-9.48,-34.23
1614.86,-9.48,-34.21
1614.87,-9.49,-34.27
1614.88,-9.49,-34.21
1614.89,-9.49,-34.21
1614.9,-9.49,-34.21
1614.91,-9.49,-34.23
1614.92,-9.49,-34.22
1614.93,-9.49,-34.25
1614.94,-9.51,-34.25
1614.95,-9.51,-34.25
1614.96,-9.51,-34.19
1614.97,-9.51,-34.19
1614.98,-9.53,-34.17
